candidate,contract,direction,entry_adverse_ticks,entry_fill,entry_theo,entry_ts,event_id,exit_px,exit_ts,expiry_sec,extras,first_of_day,opening_bar,outcome,penetration_points,points,points_after_cost,r_after_cost,r_multiple,reclaim_lag_sec,reclaim_mode,reclaim_ts,risk_points,risk_usd,seconds_from_rth_open,session_bucket,side,sl_buffer_ticks,status,stop,target,target_r,trading_date
DEEP_CONT_DIAG,NQU5,LONG,1.0,23699.75,23699.5,1753968660,NQ|NQU5|PDH|2025-07-31|1753968600,23589.25,1753973160,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,162.5,-110.5,-110.7,-1.0018099547511312,-1.0,,immediate_next_open,,110.5,2210.0,0,0930_1000,pdh_sweep,1,ENTERED,23589.25,23865.5,1.5,2025-07-31
DEEP_CONT_DIAG,NQU5,LONG,1.0,23099.0,23098.75,1754314260,NQ|NQU5|PDH|2025-08-04|1754314200,,1754314260,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,AMBIGUOUS,23.25,,,,,,immediate_next_open,,3.5,70.0,0,0930_1000,pdh_sweep,1,ENTERED,23095.5,23104.25,1.5,2025-08-04
DEEP_CONT_DIAG,NQU5,LONG,1.0,,,,NQ|NQU5|PDH|2025-08-05|1754400600,,,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,,50.25,,,,,,immediate_next_open,,,,0,0930_1000,pdh_sweep,1,REJECT_STOP_TOO_TIGHT,,,1.5,2025-08-05
DEEP_CONT_DIAG,NQU5,LONG,1.0,23589.75,23589.5,1754573460,NQ|NQU5|PDH|2025-08-07|1754573400,23445.0,1754584800,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,159.0,-144.75,-144.95,-1.0013816925734023,-1.0,,immediate_next_open,,144.75,2895.0,0,0930_1000,pdh_sweep,1,ENTERED,23445.0,23806.875,1.5,2025-08-07
DEEP_CONT_DIAG,NQU5,LONG,1.0,24031.25,24031.0,1755091860,NQ|NQU5|PDH|2025-08-13|1755091800,23949.75,1755095340,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,99.0,-81.5,-81.7,-1.0024539877300613,-1.0,,immediate_next_open,,81.5,1630.0,0,0930_1000,pdh_sweep,1,ENTERED,23949.75,24153.5,1.5,2025-08-13
DEEP_CONT_DIAG,NQU5,SHORT,1.0,23846.5,23846.75,1755178260,NQ|NQU5|PDL|2025-08-14|1755178200,23886.25,1755178440,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,40.25,-39.75,-39.95,-1.0050314465408805,-1.0,,immediate_next_open,,39.75,795.0,0,0930_1000,pdl_sweep,1,ENTERED,23886.25,23786.875,1.5,2025-08-14
DEEP_CONT_DIAG,NQU5,SHORT,1.0,23691.0,23691.25,1755610380,NQ|NQU5|PDL|2025-08-19|1755610320,23719.25,1755610800,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,STOP_HIT,32.75,-28.25,-28.45,-1.0070796460176992,-1.0,,immediate_next_open,,28.25,565.0,120,0930_1000,pdl_sweep,1,ENTERED,23719.25,23648.625,1.5,2025-08-19
DEEP_CONT_DIAG,NQU5,SHORT,1.0,23385.0,23385.25,1755696660,NQ|NQU5|PDL|2025-08-20|1755696600,23323.125,1755697440,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,42.75,61.875,61.675,1.4951515151515151,1.5,,immediate_next_open,,41.25,825.0,0,0930_1000,pdl_sweep,1,ENTERED,23426.25,23323.125,1.5,2025-08-20
DEEP_CONT_DIAG,NQU5,LONG,1.0,23459.0,23458.75,1755871260,NQ|NQU5|PDH|2025-08-22|1755871200,23625.5,1755872100,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,TARGET_HIT,119.25,166.5,166.3,1.4981981981981982,1.5,,immediate_next_open,,111.0,2220.0,1800,1000_1130,pdh_sweep,1,ENTERED,23348.0,23625.5,1.5,2025-08-22
DEEP_CONT_DIAG,NQU5,LONG,1.0,23705.0,23704.75,1756387860,NQ|NQU5|PDH|2025-08-28|1756387800,23657.25,1756388940,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,48.5,-47.75,-47.95,-1.0041884816753928,-1.0,,immediate_next_open,,47.75,955.0,0,0930_1000,pdh_sweep,1,ENTERED,23657.25,23776.625,1.5,2025-08-28
DEEP_CONT_DIAG,NQU5,SHORT,1.0,23056.5,23056.75,1756819860,NQ|NQU5|PDL|2025-09-02|1756819800,23279.75,1756842900,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,349.0,-223.25,-223.45,-0.6547985347985348,-0.6542124542124542,,immediate_next_open,,341.25,6825.0,0,0930_1000,pdl_sweep,1,ENTERED,23397.75,22544.625,1.5,2025-09-02
DEEP_CONT_DIAG,NQU5,LONG,1.0,23411.5,23411.25,1756906260,NQ|NQU5|PDH|2025-09-03|1756906200,23427.5,1756929300,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,147.5,16.0,15.8,0.13004115226337448,0.13168724279835392,,immediate_next_open,,121.5,2430.0,0,0930_1000,pdh_sweep,1,ENTERED,23290.0,23593.75,1.5,2025-09-03
DEEP_CONT_DIAG,NQU5,LONG,1.0,23943.5,23943.25,1757511060,NQ|NQU5|PDH|2025-09-10|1757511000,23889.75,1757524980,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,110.5,-53.75,-53.95,-1.0037209302325583,-1.0,,immediate_next_open,,53.75,1075.0,0,0930_1000,pdh_sweep,1,ENTERED,23889.75,24024.125,1.5,2025-09-10
DEEP_CONT_DIAG,NQU5,LONG,1.0,24048.0,24047.75,1757683860,NQ|NQU5|PDH|2025-09-12|1757683800,,1757683860,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,AMBIGUOUS,18.5,,,,,,immediate_next_open,,2.25,45.0,0,0930_1000,pdh_sweep,1,ENTERED,24045.75,24051.375,1.5,2025-09-12
DEEP_CONT_DIAG,NQU5,LONG,1.0,24189.5,24189.25,1757943060,NQ|NQU5|PDH|2025-09-15|1757943000,24235.625,1757944200,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,38.0,46.125,45.925,1.4934959349593495,1.5,,immediate_next_open,,30.75,615.0,0,0930_1000,pdh_sweep,1,ENTERED,24158.75,24235.625,1.5,2025-09-15
DEEP_CONT_DIAG,NQZ5,LONG,1.0,24586.0,24585.75,1758029460,NQ|NQZ5|PDH|2025-09-16|1758029400,24556.5,1758029940,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,43.75,-29.5,-29.7,-1.006779661016949,-1.0,,immediate_next_open,,29.5,590.0,0,0930_1000,pdh_sweep,1,ENTERED,24556.5,24630.25,1.5,2025-09-16
DEEP_CONT_DIAG,NQZ5,LONG,1.0,24656.5,24656.25,1758202260,NQ|NQZ5|PDH|2025-09-18|1758202200,24815.5,1758208800,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,141.25,159.0,158.8,1.49811320754717,1.5,,immediate_next_open,,106.0,2120.0,0,0930_1000,pdh_sweep,1,ENTERED,24550.5,24815.5,1.5,2025-09-18
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,24542.25,24542.5,1758807060,NQ|NQZ5|PDL|2025-09-25|1758807000,24627.25,1758810180,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,95.25,-85.0,-85.2,-1.0023529411764707,-1.0,,immediate_next_open,,85.0,1700.0,0,0930_1000,pdl_sweep,1,ENTERED,24627.25,24414.75,1.5,2025-09-25
DEEP_CONT_DIAG,NQZ5,LONG,1.0,24854.75,24854.5,1759152660,NQ|NQZ5|PDH|2025-09-29|1759152600,24827.25,1759175700,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,133.0,-27.5,-27.7,-0.2347457627118644,-0.2330508474576271,,immediate_next_open,,118.0,2360.0,0,0930_1000,pdh_sweep,1,ENTERED,24736.75,25031.75,1.5,2025-09-29
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25142.5,25142.25,1759411860,NQ|NQZ5|PDH|2025-10-02|1759411800,25036.5,1759412580,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,132.25,-106.0,-106.2,-1.0018867924528303,-1.0,,immediate_next_open,,106.0,2120.0,0,0930_1000,pdh_sweep,1,ENTERED,25036.5,25301.5,1.5,2025-10-02
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25198.0,25197.75,1759757460,NQ|NQZ5|PDH|2025-10-06|1759757400,25167.75,1759757520,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,53.75,-30.25,-30.45,-1.006611570247934,-1.0,,immediate_next_open,,30.25,605.0,0,0930_1000,pdh_sweep,1,ENTERED,25167.75,25243.375,1.5,2025-10-06
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,24604.25,24604.5,1760448660,NQ|NQZ5|PDL|2025-10-14|1760448600,24423.5,1760449500,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,134.75,180.75,180.55,1.4983402489626556,1.5,,immediate_next_open,,120.5,2410.0,0,0930_1000,pdl_sweep,1,ENTERED,24724.75,24423.5,1.5,2025-10-14
DEEP_CONT_DIAG,NQZ5,LONG,1.0,24975.75,24975.5,1760535060,NQ|NQZ5|PDH|2025-10-15|1760535000,24947.25,1760535240,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,56.0,-28.5,-28.7,-1.0070175438596491,-1.0,,immediate_next_open,,28.5,570.0,0,0930_1000,pdh_sweep,1,ENTERED,24947.25,25018.5,1.5,2025-10-15
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25173.0,25172.75,1760967060,NQ|NQZ5|PDH|2025-10-20|1760967000,25349.25,1760980740,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,120.25,176.25,176.05,1.4982978723404257,1.5,,immediate_next_open,,117.5,2350.0,0,0930_1000,pdh_sweep,1,ENTERED,25055.5,25349.25,1.5,2025-10-20
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25847.0,25846.75,1761571860,NQ|NQZ5|PDH|2025-10-27|1761571800,25978.5,1761594900,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,286.25,131.5,131.3,0.47486437613019894,0.4755877034358047,,immediate_next_open,,276.5,5530.0,0,0930_1000,pdh_sweep,1,ENTERED,25570.5,26261.75,1.5,2025-10-27
DEEP_CONT_DIAG,NQZ5,LONG,1.0,26069.75,26069.5,1761658260,NQ|NQZ5|PDH|2025-10-28|1761658200,26202.875,1761678480,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,97.75,133.125,132.925,1.4977464788732395,1.5,,immediate_next_open,,88.75,1775.0,0,0930_1000,pdh_sweep,1,ENTERED,25981.0,26202.875,1.5,2025-10-28
DEEP_CONT_DIAG,NQZ5,LONG,1.0,26269.5,26269.25,1761744660,NQ|NQZ5|PDH|2025-10-29|1761744600,26231.25,1761752220,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,56.75,-38.25,-38.45,-1.0052287581699346,-1.0,,immediate_next_open,,38.25,765.0,0,0930_1000,pdh_sweep,1,ENTERED,26231.25,26326.875,1.5,2025-10-29
DEEP_CONT_DIAG,NQZ5,LONG,1.0,26249.25,26249.0,1762180260,NQ|NQZ5|PDH|2025-11-03|1762180200,26199.25,1762180560,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,55.5,-50.0,-50.2,-1.004,-1.0,,immediate_next_open,,50.0,1000.0,0,0930_1000,pdh_sweep,1,ENTERED,26199.25,26324.25,1.5,2025-11-03
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25730.25,25730.5,1762266660,NQ|NQZ5|PDL|2025-11-04|1762266600,25559.25,1762289700,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,310.0,171.0,170.8,0.5982486865148862,0.5989492119089317,,immediate_next_open,,285.5,5710.0,0,0930_1000,pdl_sweep,1,ENTERED,26015.75,25302.0,1.5,2025-11-04
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25484.5,25484.75,1762441260,NQ|NQZ5|PDL|2025-11-06|1762441200,,1762441260,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,AMBIGUOUS,22.5,,,,,,immediate_next_open,,3.75,75.0,1800,1000_1130,pdl_sweep,1,ENTERED,25488.25,25478.875,1.5,2025-11-06
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25045.75,25046.0,1762525860,NQ|NQZ5|PDL|2025-11-07|1762525800,24817.375,1762531560,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,152.25,228.375,228.175,1.4986863711001643,1.5,,immediate_next_open,,152.25,3045.0,0,0930_1000,pdl_sweep,1,ENTERED,25198.0,24817.375,1.5,2025-11-07
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25564.0,25563.75,1762785060,NQ|NQZ5|PDH|2025-11-10|1762785000,25748.5,1762808100,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,395.5,184.5,184.3,0.47105431309904156,0.4715654952076677,,immediate_next_open,,391.25,7825.0,0,0930_1000,pdh_sweep,1,ENTERED,25172.75,26150.875,1.5,2025-11-10
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25736.0,25735.75,1762957860,NQ|NQZ5|PDH|2025-11-12|1762957800,25696.0,1762957860,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,84.5,-40.0,-40.2,-1.0050000000000001,-1.0,,immediate_next_open,,40.0,800.0,0,0930_1000,pdh_sweep,1,ENTERED,25696.0,25796.0,1.5,2025-11-12
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25457.0,25457.25,1763044260,NQ|NQZ5|PDL|2025-11-13|1763044200,25409.0,1763044500,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,32.75,48.0,47.8,1.49375,1.5,,immediate_next_open,,32.0,640.0,0,0930_1000,pdl_sweep,1,ENTERED,25489.0,25409.0,1.5,2025-11-13
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,24696.5,24696.75,1763130660,NQ|NQZ5|PDL|2025-11-14|1763130600,25002.75,1763134020,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,308.5,-306.25,-306.45,-1.0006530612244897,-1.0,,immediate_next_open,,306.25,6125.0,0,0930_1000,pdl_sweep,1,ENTERED,25002.75,24237.125,1.5,2025-11-14
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,,,,NQ|NQZ5|PDL|2025-11-18|1763476200,,,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,,26.75,,,,,,immediate_next_open,,,,0,0930_1000,pdl_sweep,1,REJECT_STOP_TOO_TIGHT,,,1.5,2025-11-18
DEEP_CONT_DIAG,NQZ5,LONG,1.0,24637.75,24637.5,1763994780,NQ|NQZ5|PDH|2025-11-24|1763994720,24700.375,1763994900,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,TARGET_HIT,42.75,62.625,62.425,1.4952095808383232,1.5,,immediate_next_open,,41.75,835.0,120,0930_1000,pdh_sweep,1,ENTERED,24596.0,24700.375,1.5,2025-11-24
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25242.5,25242.25,1764167460,NQ|NQZ5|PDH|2025-11-26|1764167400,25135.0,1764169200,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,109.0,-107.5,-107.7,-1.001860465116279,-1.0,,immediate_next_open,,107.5,2150.0,0,0930_1000,pdh_sweep,1,ENTERED,25135.0,25403.75,1.5,2025-11-26
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25280.5,25280.75,1764599460,NQ|NQZ5|PDL|2025-12-01|1764599400,25331.25,1764600780,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,78.5,-50.75,-50.95,-1.0039408866995074,-1.0,,immediate_next_open,,50.75,1015.0,0,0930_1000,pdl_sweep,1,ENTERED,25331.25,25204.375,1.5,2025-12-01
DEEP_CONT_DIAG,NQZ5,LONG,1.0,,,,NQ|NQZ5|PDH|2025-12-04|1764858600,,,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,,27.75,,,,,,immediate_next_open,,,,0,0930_1000,pdh_sweep,1,REJECT_STOP_TOO_TIGHT,,,1.5,2025-12-04
DEEP_CONT_DIAG,NQZ5,LONG,1.0,25733.5,25733.25,1764945060,NQ|NQZ5|PDH|2025-12-05|1764945000,25764.625,1764945060,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,29.75,31.125,30.925,1.4903614457831325,1.5,,immediate_next_open,,20.75,415.0,0,0930_1000,pdh_sweep,1,ENTERED,25712.75,25764.625,1.5,2025-12-05
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25380.25,25380.5,1765553100,NQ|NQZ5|PDL|2025-12-12|1765553040,25364.875,1765553100,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,TARGET_HIT,19.0,15.375,15.175,1.4804878048780488,1.5,,immediate_next_open,,10.25,205.0,3240,1000_1130,pdl_sweep,1,ENTERED,25390.5,25364.875,1.5,2025-12-12
DEEP_CONT_DIAG,NQZ5,SHORT,1.0,25078.0,25078.25,1765812300,NQ|NQZ5|PDL|2025-12-15|1765812240,25118.25,1765812720,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,STOP_HIT,40.0,-40.25,-40.45,-1.004968944099379,-1.0,,immediate_next_open,,40.25,805.0,3240,1000_1130,pdl_sweep,1,ENTERED,25118.25,25017.625,1.5,2025-12-15
DEEP_CONT_DIAG,NQH6,LONG,1.0,25763.0,25762.75,1766413860,NQ|NQH6|PDH|2025-12-22|1766413800,25700.5,1766436900,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,184.75,-62.5,-62.7,-0.38466257668711656,-0.3834355828220859,,immediate_next_open,,163.0,3260.0,0,0930_1000,pdh_sweep,1,ENTERED,25600.0,26007.5,1.5,2025-12-22
DEEP_CONT_DIAG,NQH6,SHORT,1.0,25690.75,25691.0,1767018660,NQ|NQH6|PDL|2025-12-29|1767018600,25734.75,1767041700,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,170.0,-44.0,-44.2,-0.30747826086956526,-0.3060869565217391,,immediate_next_open,,143.75,2875.0,0,0930_1000,pdl_sweep,1,ENTERED,25834.5,25475.125,1.5,2025-12-29
DEEP_CONT_DIAG,NQH6,LONG,1.0,25721.25,25721.0,1767364260,NQ|NQH6|PDH|2026-01-02|1767364200,25691.75,1767364320,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,36.75,-29.5,-29.7,-1.006779661016949,-1.0,,immediate_next_open,,29.5,590.0,0,0930_1000,pdh_sweep,1,ENTERED,25691.75,25765.5,1.5,2026-01-02
DEEP_CONT_DIAG,NQH6,SHORT,1.0,25757.0,25757.25,1767882660,NQ|NQH6|PDL|2026-01-08|1767882600,25735.625,1767882660,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,25.5,21.375,21.175,1.4859649122807017,1.5,,immediate_next_open,,14.25,285.0,0,0930_1000,pdl_sweep,1,ENTERED,25771.25,25735.625,1.5,2026-01-08
DEEP_CONT_DIAG,NQH6,SHORT,1.0,25731.25,25731.5,1768401060,NQ|NQH6|PDL|2026-01-14|1768401000,25622.875,1768401840,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TARGET_HIT,89.75,108.375,108.175,1.4972318339100346,1.5,,immediate_next_open,,72.25,1445.0,0,0930_1000,pdl_sweep,1,ENTERED,25803.5,25622.875,1.5,2026-01-14
DEEP_CONT_DIAG,NQH6,LONG,1.0,25903.0,25902.75,1768487460,NQ|NQH6|PDH|2026-01-15|1768487400,25790.0,1768505400,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,156.0,-113.0,-113.2,-1.0017699115044247,-1.0,,immediate_next_open,,113.0,2260.0,0,0930_1000,pdh_sweep,1,ENTERED,25790.0,26072.5,1.5,2026-01-15
DEEP_CONT_DIAG,NQH6,SHORT,1.0,25292.0,25292.25,1768919460,NQ|NQH6|PDL|2026-01-20|1768919400,25108.5,1768942500,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,TIME_EXIT,349.5,183.5,183.3,0.6115095913261052,0.6121768140116765,,immediate_next_open,,299.75,5995.0,0,0930_1000,pdl_sweep,1,ENTERED,25591.75,24842.375,1.5,2026-01-20
DEEP_CONT_DIAG,NQH6,LONG,1.0,25681.75,25681.5,1769092260,NQ|NQH6|PDH|2026-01-22|1769092200,25653.25,1769092500,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,78.25,-28.5,-28.7,-1.0070175438596491,-1.0,,immediate_next_open,,28.5,570.0,0,0930_1000,pdh_sweep,1,ENTERED,25653.25,25724.5,1.5,2026-01-22
DEEP_CONT_DIAG,NQH6,LONG,1.0,25750.5,25750.25,1769181780,NQ|NQH6|PDH|2026-01-23|1769181720,25779.0,1769182500,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,False,TARGET_HIT,24.25,28.5,28.3,1.4894736842105263,1.5,,immediate_next_open,,19.0,380.0,3120,1000_1130,pdh_sweep,1,ENTERED,25731.5,25779.0,1.5,2026-01-23
DEEP_CONT_DIAG,NQH6,LONG,1.0,25981.25,25981.0,1769524260,NQ|NQH6|PDH|2026-01-27|1769524200,25936.25,1769524560,300,"{""note"": ""diagnostic_only_same_reclaim_engine_not_a_candidate""}",True,True,STOP_HIT,51.75,-45.0,-45.2,-1.0044444444444445,-1.0,,immediate_next_open,,45.0,900.0,0,0930_1000,pdh_sweep,1,ENTERED,25936.25,26048.75,1.5,2026-01-27
